Product Type,Temperature (°C),Humidity (%),Shock Level (g),Risk Level
Eggs,8.4,56.2,0.52,1
Fruits,10.5,78.2,1.35,1
Meat,1.8,85.4,1.26,1
Milk,2.3,70.6,4.0,1
Milk,7.8,76.4,0.13,1
Milk,5.4,87.8,0.31,1
Milk,7.3,60.4,2.19,1
Milk,2.4,64.3,4.65,1
Milk,3.2,63.4,0.79,0
Eggs,9.1,68.0,4.77,1
Fruits,8.7,76.1,2.97,1
Fruits,5.4,86.3,1.82,1
Eggs,7.5,66.3,3.79,1
Meat,6.4,80.0,3.98,1
Milk,2.7,82.5,3.67,1
Meat,6.9,75.3,3.16,1
Meat,7.7,76.7,4.12,1
Eggs,4.7,69.2,0.49,0
Fruits,10.8,74.2,3.76,1
Vegetables,9.1,88.3,1.27,1
Eggs,3.0,60.5,4.11,1
Milk,7.9,89.6,3.31,1
Vegetables,6.7,81.2,1.6,0
Eggs,8.9,59.8,1.17,1
Milk,7.8,70.4,0.17,1
Milk,4.7,69.0,4.0,1
Meat,6.3,81.5,2.93,1
Meat,4.9,93.1,1.84,1
Vegetables,9.1,83.7,1.99,1
Milk,4.6,60.8,2.9,1
Meat,2.1,82.9,0.39,0
Milk,9.4,69.1,0.51,1
Eggs,6.3,65.8,4.69,1
Eggs,4.6,67.1,1.68,0
Meat,2.7,91.2,0.54,1
Eggs,8.8,63.6,1.96,1
Meat,1.2,74.1,2.09,0
Vegetables,8.3,85.8,4.1,1
Eggs,9.9,68.7,4.22,1
Eggs,2.6,59.5,3.18,1
Milk,6.7,87.5,2.41,1
Meat,1.5,80.1,4.24,1
Meat,2.4,92.9,4.27,1
Eggs,2.2,58.2,3.96,1
Eggs,7.2,54.0,4.0,1
Meat,4.6,91.5,0.04,1
Meat,3.9,70.3,4.0,1
Eggs,8.2,53.6,2.78,1
Eggs,6.9,55.4,3.38,1
Vegetables,7.5,94.6,0.1,1
Fruits,5.7,77.1,1.15,0
Vegetables,7.5,89.7,2.82,1
Fruits,9.4,79.9,2.98,1
Fruits,8.9,88.1,3.78,1
Vegetables,11.8,92.5,4.86,1
Meat,2.9,87.1,1.49,1
Eggs,2.1,52.0,1.14,0
Milk,9.1,60.6,3.16,1
Eggs,7.4,62.3,4.82,1
Meat,3.5,91.1,3.17,1
Fruits,8.6,73.8,4.4,1
Meat,6.5,73.9,1.16,1
Milk,2.4,77.1,0.03,0
Fruits,5.0,74.5,4.38,1
Meat,0.3,91.3,2.19,1
Vegetables,8.5,84.6,0.85,1
Vegetables,5.4,84.7,4.42,1
Meat,5.3,84.7,2.56,1
Eggs,2.3,52.6,1.1,0
Milk,9.8,80.7,1.04,1
Meat,2.9,85.9,3.74,1
Meat,1.5,86.8,0.18,1
Vegetables,8.9,93.5,3.47,1
Fruits,9.5,70.3,2.24,1
Vegetables,4.0,83.3,1.2,0
Fruits,6.3,76.1,0.45,0
Vegetables,8.3,96.9,2.37,1
Fruits,4.1,87.6,3.17,1
Eggs,4.4,67.4,4.59,1
Vegetables,11.9,86.3,0.53,1
Fruits,9.9,83.9,1.88,1
Fruits,11.9,84.3,0.4,1
Milk,3.0,87.5,3.32,1
Vegetables,11.9,90.3,1.8,1
Meat,5.7,88.7,4.67,1
Vegetables,6.6,80.1,3.51,1
Milk,2.5,85.7,0.99,1
Meat,7.5,71.1,3.1,1
Vegetables,7.4,88.7,1.6,1
Fruits,6.0,82.2,0.19,0
Meat,7.2,82.9,4.85,1
Fruits,12.9,82.1,2.64,1
Fruits,10.7,88.1,1.73,1
Eggs,2.8,61.7,0.48,0
Fruits,7.3,76.4,4.51,1
Eggs,3.6,60.7,1.74,0
Milk,6.5,74.7,2.01,0
Milk,2.6,60.4,0.58,0
Meat,1.8,90.3,4.27,1
Meat,3.3,71.6,2.43,0
Eggs,9.3,53.2,2.87,1
Meat,3.8,78.1,0.64,0
Eggs,9.6,62.7,1.74,1
Meat,2.9,83.0,3.9,1
Milk,6.0,86.5,3.33,1
Milk,5.9,84.4,4.16,1
Fruits,11.6,84.7,0.71,1
Eggs,5.2,60.6,3.0,1
Meat,4.8,79.0,4.78,1
Milk,2.3,71.0,2.14,0
Meat,7.9,91.1,3.23,1
Eggs,5.6,62.6,0.12,0
Meat,7.2,82.8,2.66,1
Eggs,8.6,64.1,1.89,1
Milk,2.1,89.5,2.81,1
Milk,3.4,61.6,0.51,0
Milk,3.5,83.8,3.2,1
Milk,3.5,65.5,0.62,0
Fruits,7.8,87.6,0.2,1
Fruits,14.6,77.6,3.79,1
Meat,2.0,89.7,1.69,1
Fruits,7.6,77.5,4.77,1
Milk,2.2,65.2,4.78,1
Vegetables,3.3,83.8,3.58,1
Vegetables,6.2,85.0,4.55,1
Meat,5.0,72.9,2.12,0
Milk,6.0,71.0,2.51,1
Milk,7.8,70.4,2.05,1
Vegetables,5.7,88.5,1.89,1
Vegetables,9.4,91.3,0.39,1
Fruits,5.9,85.7,0.9,1
Vegetables,8.6,83.6,0.28,1
Eggs,8.7,50.9,4.41,1
Vegetables,7.8,96.6,4.7,1
Meat,7.7,78.0,4.02,1
Milk,9.7,84.5,2.25,1
Eggs,2.9,69.9,2.33,0
Vegetables,9.9,89.8,3.43,1
Meat,1.9,74.1,4.82,1
Fruits,10.0,82.7,3.41,1
Milk,9.6,77.0,2.31,1
Fruits,5.8,85.6,1.54,1
Fruits,12.3,81.6,2.44,1
Milk,5.6,89.2,1.16,1
Eggs,8.5,68.4,0.17,1
Eggs,6.3,55.4,1.29,0
Eggs,5.4,65.1,2.09,0
Meat,3.2,87.7,1.45,1
Eggs,4.0,50.1,1.91,0
Fruits,5.3,73.2,0.05,0
Vegetables,11.6,85.7,3.53,1
Meat,2.2,75.8,1.47,0
Meat,4.4,94.3,3.14,1
Fruits,14.9,80.4,2.17,1
Meat,6.2,85.3,0.2,1
Fruits,5.2,83.3,0.29,0
Vegetables,11.6,95.3,2.86,1
Eggs,6.0,62.3,4.09,1
Eggs,8.0,67.4,3.56,1
Eggs,2.1,51.3,4.75,1
Vegetables,3.2,88.0,1.94,1
Eggs,3.4,69.2,1.67,0
Vegetables,5.7,84.6,3.19,1
Milk,2.6,85.0,2.76,1
Vegetables,10.0,80.2,0.47,1
Vegetables,3.6,97.0,0.69,1
Eggs,2.9,50.6,0.67,0
Eggs,7.7,52.4,4.59,1
Eggs,7.4,67.6,3.9,1
Eggs,3.1,57.8,1.58,0
Milk,9.8,77.0,4.41,1
Meat,5.9,86.7,4.22,1
Fruits,4.8,73.8,2.48,0
Meat,5.3,95.0,3.23,1
Fruits,10.5,78.0,1.26,1
Fruits,12.5,88.1,2.72,1
Fruits,8.5,73.7,3.71,1
Meat,3.6,77.9,1.31,0
Meat,1.5,82.8,2.44,0
Milk,9.8,83.0,2.57,1
Vegetables,4.8,84.7,2.54,1
Meat,7.5,72.6,2.05,1
Milk,2.6,63.9,0.14,0
Meat,2.2,90.7,0.91,1
Eggs,3.6,57.8,4.7,1
Milk,2.8,65.6,1.45,0
Eggs,2.9,61.6,3.16,1
Vegetables,9.6,94.3,4.55,1
Eggs,7.9,59.8,4.32,1
Eggs,3.0,54.9,2.25,0
Fruits,11.5,75.7,1.74,1
Vegetables,2.2,81.7,0.01,0
Eggs,8.4,53.8,0.99,1
Meat,0.7,94.0,2.44,1
Meat,0.8,76.5,4.53,1
Vegetables,9.6,96.5,3.44,1
Vegetables,8.9,92.6,2.82,1
Eggs,9.5,67.6,4.06,1
Eggs,8.4,56.8,3.87,1
Meat,0.9,92.0,1.59,1
Milk,6.6,72.6,0.1,0
Meat,4.7,73.3,0.62,0
Milk,8.6,65.2,1.15,1
Meat,7.6,83.0,2.84,1
Eggs,2.0,59.8,0.69,0
Milk,8.5,64.9,1.93,1
Meat,5.1,88.2,0.65,1
Fruits,11.0,86.5,4.66,1
Meat,5.4,72.3,4.84,1
Meat,6.5,81.6,4.52,1
Meat,5.0,83.5,2.77,1
Meat,2.5,92.4,4.1,1
Vegetables,11.1,84.8,1.1,1
Milk,6.0,61.0,2.6,1
Fruits,14.8,74.0,4.36,1
Vegetables,11.2,96.1,0.69,1
Eggs,8.0,59.7,4.89,1
Eggs,4.5,65.0,0.34,0
Milk,2.6,84.7,1.58,0
Fruits,11.6,77.0,4.04,1
Eggs,6.5,51.1,3.21,1
Vegetables,10.1,84.2,0.39,1
Eggs,8.4,56.1,4.53,1
Meat,4.7,91.4,2.42,1
Fruits,7.1,79.3,3.36,1
Milk,8.3,89.2,4.57,1
Vegetables,6.0,95.3,2.0,1
Fruits,11.0,82.5,2.14,1
Vegetables,3.4,94.4,0.02,1
Meat,4.7,71.7,3.38,1
Meat,1.4,84.3,4.77,1
Meat,0.6,77.3,1.77,0
Vegetables,7.3,86.9,4.14,1
Meat,6.4,91.0,1.81,1
Meat,7.6,75.1,3.02,1
Meat,4.9,86.6,1.97,1
Eggs,9.6,60.6,1.37,1
Fruits,9.0,81.6,0.38,0
Fruits,13.3,70.2,1.5,1
Meat,2.8,92.1,3.01,1
Meat,6.8,73.1,2.54,1
Vegetables,11.4,95.0,0.63,1
Milk,6.2,60.5,2.0,0
Fruits,10.6,80.3,1.04,1
Fruits,13.4,89.4,0.84,1
Vegetables,11.2,94.3,4.04,1
Milk,2.6,66.5,0.66,0
Vegetables,3.7,89.3,0.07,1
Eggs,4.5,60.3,1.92,0
Milk,4.3,85.2,3.38,1
Eggs,3.4,65.9,4.21,1
Vegetables,8.8,81.5,4.13,1
Fruits,6.0,77.9,4.03,1
Fruits,12.9,77.3,0.6,1
Vegetables,9.3,87.4,0.01,1
Vegetables,5.3,81.8,3.13,1
Fruits,5.8,79.1,1.56,0
Fruits,8.0,83.9,1.9,0
Milk,3.7,70.1,4.32,1
Meat,2.9,81.7,3.37,1
Meat,6.7,88.8,2.74,1
Meat,4.7,93.5,2.5,1
Eggs,2.4,50.5,1.71,0
Fruits,7.0,81.0,3.08,1
Milk,8.7,73.4,4.18,1
Meat,2.9,80.5,0.05,0
Milk,7.0,63.4,1.17,0
Fruits,10.0,71.5,0.51,1
Vegetables,2.0,90.9,4.64,1
Milk,4.7,68.7,0.56,0
Vegetables,5.1,83.5,4.06,1
Milk,4.1,62.2,2.48,0
Meat,7.1,89.0,3.8,1
Fruits,9.6,89.8,3.12,1
Meat,3.8,76.8,3.23,1
Eggs,2.6,51.7,0.29,0
Eggs,6.5,61.6,1.56,0
Vegetables,9.4,88.5,0.49,1
Meat,6.3,71.1,0.79,1
Vegetables,5.9,97.9,0.43,1
Vegetables,2.5,83.8,1.96,0
Eggs,10.0,54.6,3.03,1
Milk,2.1,75.6,2.5,0
Vegetables,7.8,93.9,2.15,1
Fruits,9.3,76.4,1.62,1
Milk,8.3,76.4,0.52,1
Vegetables,7.5,84.8,3.09,1
Vegetables,12.0,87.3,0.2,1
Eggs,6.8,61.6,1.85,0
Fruits,5.6,87.4,3.13,1
Milk,8.0,89.4,3.09,1
Fruits,11.1,70.9,2.68,1
Vegetables,2.2,96.4,1.96,1
Vegetables,7.3,97.3,1.81,1
Meat,4.8,78.3,0.65,0
Vegetables,9.7,93.3,0.47,1
Vegetables,2.7,95.1,3.78,1
Fruits,12.2,83.9,4.3,1
Fruits,14.2,87.4,3.02,1
Milk,10.0,80.2,1.75,1
Vegetables,3.1,87.7,1.04,1
Meat,4.2,80.0,1.06,0
Milk,8.5,69.9,4.71,1
Milk,3.2,63.3,4.09,1
Fruits,11.8,80.3,0.26,1
Milk,5.3,74.3,3.82,1
Eggs,8.9,66.4,4.62,1
Fruits,14.2,78.6,0.35,1
Vegetables,3.5,88.0,2.8,1
Vegetables,11.2,87.0,1.97,1
Milk,7.2,74.7,0.33,1
Milk,6.2,66.1,1.95,0
Fruits,7.1,82.6,0.88,0
Meat,4.3,93.3,0.14,1
Vegetables,6.0,96.3,3.12,1
Milk,6.1,66.1,1.81,0
Eggs,4.6,58.5,2.94,1
Eggs,8.6,61.8,0.72,1
Eggs,5.7,68.7,0.56,0
Milk,9.7,69.1,2.77,1
Milk,7.5,61.5,1.57,1
Meat,1.0,79.6,4.7,1
Fruits,5.7,82.1,0.14,0
Meat,4.4,73.0,2.18,0
Meat,1.2,74.1,2.0,0
Vegetables,11.3,96.2,1.73,1
Eggs,4.7,51.6,4.84,1
Fruits,11.6,81.3,3.75,1
Eggs,4.9,68.0,2.19,0
Meat,5.3,70.3,2.67,1
Fruits,8.6,86.5,2.81,1
Eggs,2.9,60.5,3.33,1
Vegetables,2.1,94.9,2.49,1
Milk,8.0,88.8,2.73,1
Eggs,4.5,51.1,1.5,0
Vegetables,3.0,85.1,0.37,1
Meat,6.9,78.6,3.69,1
Fruits,11.2,73.6,4.45,1
Fruits,5.7,72.3,0.33,0
Eggs,8.6,67.2,4.86,1
Fruits,8.5,76.9,2.07,0
Meat,6.0,77.5,2.81,1
Milk,5.9,68.5,2.37,0
Meat,6.7,81.0,3.91,1
Meat,7.0,70.4,3.44,1
Meat,2.8,93.9,1.57,1
Meat,2.1,92.4,4.11,1
Eggs,8.9,66.2,3.37,1
Fruits,5.3,85.8,4.62,1
Meat,7.7,81.9,4.65,1
Fruits,8.4,75.2,0.59,0
Vegetables,8.1,83.2,0.39,1
Meat,2.3,94.7,1.3,1
Fruits,12.8,87.2,3.56,1
Milk,4.7,66.6,3.43,1
Vegetables,3.2,93.0,0.83,1
Meat,3.7,86.2,3.02,1
Meat,4.0,70.7,4.12,1
Milk,7.4,87.5,1.94,1
Eggs,2.6,54.5,4.44,1
Milk,5.7,75.7,4.23,1
Milk,9.2,69.8,3.47,1
Fruits,4.7,86.4,0.87,1
Milk,9.0,89.3,1.33,1
Vegetables,9.5,93.7,1.25,1
Meat,0.1,72.6,0.81,0
Vegetables,3.9,87.5,0.17,1
Vegetables,10.0,80.2,0.41,1
Vegetables,8.4,82.2,3.83,1
Vegetables,3.6,83.1,1.85,0
Vegetables,2.8,94.4,2.77,1
Eggs,9.7,62.6,2.69,1
Fruits,9.4,86.5,3.07,1
Fruits,11.4,80.2,1.84,1
Eggs,6.6,64.8,3.7,1
Eggs,7.1,54.6,4.7,1
Eggs,5.0,63.3,1.67,0
Meat,6.9,91.4,4.14,1
Fruits,13.2,75.2,1.26,1
Milk,3.6,68.3,4.92,1
Vegetables,10.2,92.7,0.67,1
Meat,4.9,85.9,1.81,1
Vegetables,10.5,86.2,1.56,1
Meat,3.9,76.5,2.19,0
Meat,3.5,92.6,4.73,1
Milk,4.0,63.2,0.36,0
Fruits,7.3,77.6,1.12,0
Milk,5.9,69.4,3.73,1
Milk,4.1,85.3,3.36,1
Fruits,9.2,82.1,1.04,1
Vegetables,4.3,97.9,2.98,1
Meat,4.7,91.7,0.83,1
Eggs,2.5,55.6,4.36,1
Vegetables,2.5,96.2,2.39,1
Milk,4.5,85.2,4.31,1
Meat,4.5,93.9,0.82,1
Fruits,15.0,77.6,1.33,1
Vegetables,2.4,89.4,4.8,1
Milk,5.1,73.3,0.17,0
Milk,5.0,67.9,1.1,0
Milk,4.4,84.6,2.9,1
Meat,5.5,91.5,2.22,1
Milk,2.0,89.0,4.65,1
Vegetables,10.2,84.0,2.38,1
Meat,5.9,70.3,1.96,0
Vegetables,8.1,81.4,0.74,1
Vegetables,11.2,81.5,0.64,1
Eggs,2.1,64.1,1.87,0
Fruits,8.6,86.0,0.01,1
Vegetables,4.1,91.9,0.93,1
Milk,4.7,73.4,0.46,0
Vegetables,5.4,96.8,1.03,1
Milk,2.5,66.9,3.27,1
Meat,1.1,77.7,2.6,1
Vegetables,11.5,84.0,1.3,1
Milk,2.7,67.2,1.02,0
Fruits,14.4,73.6,3.43,1
Eggs,9.0,58.3,4.23,1
Fruits,12.5,74.3,4.77,1
Eggs,8.5,61.9,0.77,1
Meat,7.5,75.8,3.17,1
Fruits,6.4,89.7,3.51,1
Vegetables,4.5,96.9,4.97,1
Fruits,14.4,72.2,2.04,1
Meat,4.1,78.1,4.66,1
Milk,3.7,69.2,1.8,0
Meat,2.9,74.8,1.07,0
Vegetables,2.4,91.4,1.63,1
Eggs,5.8,62.6,1.91,0
Milk,4.7,63.9,1.22,0
Eggs,4.0,68.7,2.32,0
Fruits,7.3,75.9,2.0,0
Meat,5.8,90.8,2.25,1
Meat,1.4,93.1,3.13,1
Fruits,11.8,84.2,1.27,1
Meat,3.8,79.1,3.17,1
Milk,3.0,88.8,4.29,1
Vegetables,2.4,95.0,2.11,1
Meat,0.6,70.9,0.32,0
Milk,7.2,73.4,0.9,1
Meat,5.2,87.9,3.92,1
Fruits,10.2,82.0,4.98,1
Fruits,7.3,80.3,2.62,1
Fruits,8.7,82.9,4.18,1
Eggs,5.2,57.2,0.88,0
Eggs,3.6,62.5,4.52,1
Fruits,11.1,87.4,2.57,1
Eggs,2.6,52.4,2.66,1
Milk,7.3,84.8,4.81,1
Eggs,8.1,62.5,3.38,1
Eggs,8.8,61.2,4.51,1
Vegetables,6.9,97.4,1.38,1
Milk,5.7,83.6,4.32,1
Fruits,14.7,79.6,0.72,1
Milk,6.6,82.8,3.6,1
Fruits,13.7,78.2,2.75,1
Milk,2.4,78.9,0.55,0
Vegetables,9.0,83.3,4.31,1
Eggs,9.6,50.2,4.06,1
Milk,4.6,86.0,1.26,1
Meat,3.4,76.2,4.82,1
Meat,8.0,91.3,4.19,1
Vegetables,11.9,88.7,3.5,1
Eggs,8.5,53.1,0.64,1
Milk,6.5,73.6,3.63,1
Vegetables,10.0,94.4,4.55,1
Fruits,4.8,81.8,0.54,0
Fruits,5.6,84.4,0.06,0
Fruits,4.6,88.0,0.07,1
Meat,1.7,74.9,4.61,1
Vegetables,2.8,94.1,2.82,1
Meat,6.6,92.8,1.31,1
Eggs,7.4,59.4,4.5,1
Meat,2.2,86.0,4.27,1
Vegetables,11.7,84.2,0.27,1
Eggs,3.3,52.6,4.38,1
Vegetables,4.3,81.3,4.53,1
Milk,5.1,60.5,2.12,0
Meat,5.1,91.8,0.19,1
Fruits,4.0,85.0,1.36,0
Milk,9.6,88.1,2.49,1
Fruits,5.5,85.8,1.95,1
Meat,1.9,83.4,0.56,0
Vegetables,6.8,94.8,4.98,1
Milk,6.4,65.9,1.1,0
Fruits,10.4,77.7,3.77,1
Meat,5.4,73.8,1.18,0
Vegetables,9.2,90.7,4.03,1
Vegetables,6.8,80.2,3.98,1
Eggs,6.5,66.3,4.02,1
Milk,9.0,65.0,2.8,1
Fruits,5.8,78.6,3.35,1
Eggs,4.1,62.9,2.73,1
Vegetables,8.5,85.3,4.45,1
Meat,3.7,72.6,1.02,0
Eggs,7.4,55.3,3.01,1
Eggs,2.3,68.7,0.62,0
Vegetables,9.2,80.3,2.88,1
Vegetables,7.6,89.2,1.92,1
Eggs,5.3,52.4,3.73,1
Eggs,5.5,55.3,1.86,0
Milk,5.2,78.9,3.65,1
Vegetables,3.7,88.6,3.4,1
Milk,6.1,68.0,4.6,1
Milk,4.1,60.7,2.17,0
Fruits,5.0,81.2,4.88,1
Vegetables,3.0,96.8,1.74,1
Vegetables,5.8,91.1,1.13,1
Meat,3.3,87.3,1.55,1
Milk,4.9,66.0,0.96,0
Milk,6.7,89.8,2.39,1
Vegetables,8.0,93.8,1.29,1
Vegetables,9.3,80.1,3.5,1
Eggs,7.6,50.0,0.89,1
Milk,9.4,67.2,4.33,1
Fruits,7.4,83.4,0.7,0
Milk,8.6,78.8,4.72,1
Eggs,6.7,50.8,4.2,1
Fruits,12.5,76.1,2.05,1
Eggs,3.6,66.9,3.38,1
Milk,6.4,74.9,4.64,1
Meat,4.9,87.2,0.28,1
Milk,6.8,86.5,3.07,1
Eggs,7.1,64.0,4.74,1
Meat,3.0,75.7,3.66,1
Vegetables,8.6,94.8,4.55,1
Fruits,6.3,89.7,4.31,1
Fruits,13.7,89.6,4.74,1
Vegetables,4.8,94.8,1.64,1
Meat,4.6,75.0,3.73,1
Eggs,6.1,60.0,2.77,1
Milk,4.6,71.3,3.83,1
Vegetables,11.4,80.1,2.09,1
Milk,3.0,60.3,4.27,1
Vegetables,2.6,88.3,1.97,1
Vegetables,11.1,93.8,2.92,1
Fruits,4.3,84.0,1.25,0
Meat,2.5,94.0,2.98,1
Fruits,6.2,80.7,4.3,1
Eggs,2.3,54.0,4.73,1
Meat,3.8,90.3,3.26,1
Fruits,10.6,85.5,4.64,1
Fruits,10.8,86.0,0.37,1
Eggs,3.4,66.1,2.58,1
Fruits,8.5,86.9,1.56,1
Meat,5.6,87.8,3.91,1
Vegetables,2.1,90.6,3.6,1
Vegetables,7.8,80.0,1.71,0
